what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330615606379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330615607206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330615607424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330615622010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1330615624647
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1330615632057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330615635972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330615643601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1330615646939
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1330615655488
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1330615663725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330615664411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330615673896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330615683521
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1330615689730
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1330615703489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330615731897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330615750617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330615761194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330615795545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330615803470
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1330615804624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330615806137
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330615806886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330615824420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1330615826542
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1330615830130
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1330615833359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330615834233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330615845543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1330615847836
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1330615854497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330615858569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1330616601737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1330616611472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1330616625200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1330616637524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1330616640706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1330616641845
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1330616642874
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1330616644044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1330616653701
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1330616656306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1330616656961
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1330616661501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330616681609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330616692818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330616696765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330616715080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330616717092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330616719510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330616719666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330616721616
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1330616723005
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1330616724705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330616745594
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330616776965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330616777137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330616784375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1330616862906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1330616863826
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1330616867445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1330616867726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1330616867929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1330616868241
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1330616870066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1330616882343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1330616883108
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1330616890720
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1330616891578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330616896102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1330616905104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1330616906430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330616912560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330616918114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330616935228
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1330616942717
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1330616943232
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1330616944418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330616947413
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330616962264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330616970330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330616985649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1330617026662
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1330617041201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330617059921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330617065521
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330617068361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330617071106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330617080373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330617081418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330617082759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330617089203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330617091871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330617096396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330617099516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330617113635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330617116505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330617116521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330617116536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330617118533
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1330617118580
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.editor",1330617125132
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepInto",1330617130857
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1330617130904
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1330617130935
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1330617132386
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1330617132480
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1330617133806
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1330617134695
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1330617135428
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1330617136551
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1330617138454
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1330617138564
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1330617140030
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1330617140202
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1330617141356
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1330617141465
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1330617143212
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1330617143228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330617144897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330617148549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330617149687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330617211245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330617241790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330617242133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330617287794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1330617368399
